cod,x1,y1,x2,y2
1505205,-50.131,-2.9828,-49.6515,-1.7826
1505304,-58.8951,-1.9983,-55.5871,2.5337
1505403,-47.3417,-2.5931,-46.8438,-1.2871
1505502,-48.8897,-4.6141,-46.4152,-2.4101
1505601,-47.3447,-1.2866,-47.1914,-0.9633
1505700,-49.5436,-1.5505,-48.607,-0.6683
1505809,-51.9391,-5.1963,-49.8028,-1.7471
1505908,-53.3838,-2.9035,-51.8479,-1.5036
1506005,-54.2978,-4.2654,-52.3118,-0.9805
1506104,-47.3806,-1.0827,-46.9225,-0.626
1506203,-47.4313,-0.8222,-47.2556,-0.5938
1506302,-48.9616,-0.9784,-48.3722,-0.6473
1506401,-49.4888,-0.7715,-49.1365,-0.337
1506500,-48.2598,-1.5468,-47.9857,-1.1883
1506609,-47.6556,-1.495,-47.415,-1.2365
1506708,-51.3104,-9.8402,-49.4813,-8.1757
1506807,-56.3442,-4.4673,-54.0456,-2.071
1506906,-47.4245,-0.9768,-47.2242,-0.8262
1507003,-48.469,-1.208,-47.9711,-0.9821
1507102,-48.2928,-1.0587,-47.8936,-0.5813
1507201,-49.4419,-4.9455,-47.3105,-1.6282
1507300,-53.4692,-9.7719,-50.3409,-5.15
1507409,-47.845,-1.3783,-47.6421,-1.0408
1507508,-49.0387,-6.1467,-48.1379,-4.7069
1507607,-47.9491,-1.6724,-47.3066,-1.4307
1507706,-49.987,-1.7796,-49.4154,-1.153
1507805,-52.2171,-5.1507,-50.8467,-2.4927
1507904,-49.0061,-0.8537,-48.2356,-0.2192
1508001,-48.5572,-3.2371,-47.9266,-2.0832
1508100,-50.2852,-4.8223,-49.3364,-3.4147
1508209,-48.3274,-1.1335,-47.9525,-0.7023
1508308,-47.4083,-2.8873,-46.0604,-0.8867
1600105,-52.0089,0.4328,-49.8757,2.2079
1600204,-52.0662,1.3233,-50.6819,3.9362
1600303,-53.0584,-0.1183,-49.8914,2.4383
1600402,-54.8742,-1.2356,-51.2159,2.4717
1600501,-53.2787,1.9419,-51.1663,4.4368
2000107,-32.4755,-3.881,-32.3909,-3.8298
2100105,-43.4287,-4.3641,-43.2103,-4.0732
2100204,-44.721,-2.638,-44.3554,-2.0963
2100303,-43.7525,-4.7167,-43.0822,-4.2227
2100402,-45.5857,-4.1847,-45.3363,-3.9411
2100501,-46.6683,-10.2608,-45.7834,-8.7704
2100600,-46.9558,-5.8941,-46.0059,-4.861
2100709,-44.779,-3.4615,-44.3975,-3.0487
2100808,-43.311,-3.738,-42.9651,-3.384
2100907,-42.2992,-3.2294,-41.7954,-2.6835
2101004,-44.8905,-3.8384,-44.5985,-3.2616
2101103,-44.1631,-2.9434,-44.0443,-2.6952
2101202,-45.2018,-4.2462,-44.4356,-3.8544
2101301,-45.3423,-1.8558,-44.8542,-1.272
2101400,-47.0701,-9.4135,-45.6716,-7.1587
2101509,-43.4539,-6.845,-42.8707,-6.3433
2101608,-45.948,-6.6463,-44.7581,-5.0267
2101707,-43.2627,-3.1082,-42.4788,-2.4534
2101806,-44.9872,-7.4824,-44.2484,-6.6797
2101905,-44.963,-2.6215,-44.6404,-2.267
2102002,-47.0884,-4.4366,-45.3909,-3.4579
2102101,-43.0165,-3.8736,-42.6025,-3.4213
2102200,-43.2093,-4.0772,-42.7193,-3.6896
2102309,-44.0812,-6.0023,-43.5866,-5.5474
2102408,-44.8203,-3.0621,-44.4247,-2.5773
2102507,-45.206,-3.5671,-44.8841,-3.2615
2102606,-46.2637,-2.6816,-45.4089,-1.1159
2102705,-44.6212,-3.8404,-44.0287,-3.441
2102804,-47.7493,-8.0664,-46.3059,-6.4963
2102903,-47.4291,-4.4392,-45.8351,-1.042
2103000,-44.0353,-5.3047,-42.8491,-4.3813
2103109,-44.7421,-2.0663,-44.4841,-1.7682
2103208,-43.7288,-4.2286,-43.1462,-3.3165
2103307,-44.3596,-4.9613,-43.3677,-4.1931
2103406,-43.2659,-4.4455,-42.9434,-4.0221
2103505,-44.4466,-6.3542,-43.9035,-5.7651
2103604,-44.4595,-4.55,-43.8377,-3.8553
2103703,-45.1976,-2.0008,-44.5936,-1.4093
2103802,-44.6454,-5.3317,-44.2988,-4.7705
2103901,-43.1797,-4.179,-42.8554,-4.0263
2104008,-45.2567,-5.2142,-44.5801,-4.7611
2104107,-46.4507,-7.3471,-45.8194,-6.6868
2104206,-44.232,-5.8384,-43.8229,-5.4883
2104305,-46.2707,-2.5086,-45.6819,-1.1263
2104404,-44.3363,-5.3317,-43.8299,-4.8526
2104503,-44.3363,-5.1198,-44.0336,-4.899
2104602,-44.3058,-5.5479,-43.7837,-5.1738
2104701,-44.4067,-5.5054,-44.0654,-5.3317
2104800,-46.4767,-6.9231,-45.0315,-4.6806
2104909,-44.8055,-2.288,-44.4385,-2.0074
2105005,-43.8021,-2.9718,-43.4177,-2.2089
2105104,-44.1059,-2.819,-43.6829,-2.3396
2105203,-45.0194,-4.7339,-44.5774,-4.5272
2105302,-48.7547,-5.8323,-46.8471,-4.2371
2105401,-44.6272,-3.6584,-44.0299,-3.29
2105500,-47.4574,-5.661,-46.8668,-5.0011
2105609,-44.9505,-5.1647,-44.6007,-4.8634
2105708,-45.5046,-4.8602,-45.0064,-4.1796
2105807,-45.1262,-4.4489,-44.8453,-4.2438
2105906,-45.0202,-4.0783,-44.607,-3.8405
2106003,-44.5331,-4.7099,-44.3346,-4.4059
2106102,-45.6445,-7.6764,-44.9352,-6.7298
2106201,-46.1248,-1.9345,-45.7802,-1.1114
2106300,-42.2761,-3.445,-41.9901,-3.1063
2106409,-43.3937,-3.7806,-43.0874,-3.517
2106508,-45.1447,-3.1764,-44.7935,-2.905
2106607,-43.6607,-5.6038,-42.9695,-5.1601
2106706,-45.948,-6.8191,-44.1714,-5.9846
2106805,-44.9999,-2.3831,-44.6819,-1.8868
2106904,-46.4617,-3.6501,-45.0738,-2.8825
2107001,-47.4473,-6.2392,-46.5893,-5.6339
2107100,-44.0873,-3.2856,-43.5494,-2.803
2107209,-43.9945,-3.6331,-43.5911,-3.2129
2107308,-44.3271,-6.998,-43.7481,-6.5566
2107407,-45.3371,-4.1178,-45.0073,-3.8571
2107506,-44.1899,-2.5548,-43.9971,-2.3909
2107605,-45.1609,-2.7913,-44.8362,-2.5423
2107704,-44.0935,-6.5347,-43.7839,-6.2836
2107803,-43.8831,-5.9098,-43.0598,-5.2731
2107902,-43.9795,-6.3538,-43.4099,-5.7359
2108009,-44.5841,-6.9328,-43.8024,-6.3797
2108108,-45.8138,-4.8602,-45.2018,-4.1586
2108207,-45.0407,-4.7767,-44.4786,-4.4132
2108306,-45.5869,-3.3667,-45.0713,-3.1214
2108405,-45.0505,-2.6529,-44.7104,-2.4339
2108504,-45.6157,-3.904,-45.2753,-3.5593
2108603,-45.6493,-3.2236,-44.8973,-2.1946
2108702,-45.3419,-3.9385,-44.9315,-3.7086
2108801,-44.3506,-4.0095,-43.9369,-3.6932
2108900,-45.0452,-4.7724,-44.5699,-4.5771
2109007,-47.4337,-6.6913,-46.5989,-6.0676
2109106,-44.6643,-5.4974,-44.3058,-4.8623
2109205,-44.1588,-3.2907,-43.9869,-2.9055
2109304,-44.0811,-3.5194,-43.761,-3.1829
2109403,-43.5981,-3.0058,-43.0109,-2.3262
2109502,-47.2192,-8.4278,-46.2396,-6.8133
2109601,-44.4983,-3.1835,-44.1164,-2.7302
2109700,-45.9532,-8.1859,-45.2434,-6.775
2109809,-45.6416,-2.8993,-44.9629,-2
2109908,-45.5972,-3.9562,-45.3053,-3.6368
2110005,-46.945,-4.866,-45.467,-3.6193
2110104,-43.2627,-3.5848,-42.4994,-3.0058
2110203,-44.5565,-3.2923,-44.116,-3.0009
2110302,-44.5593,-4.9497,-44.3213,-4.6574
2110401,-43.8045,-3.6314,-43.4474,-3.1184
2110500,-45.2247,-2.9108,-44.7649,-2.63
2110609,-43.0541,-3.4855,-42.1992,-3.0317
2110708,-44.5409,-5.8761,-43.9427,-5.4271
2110807,-45.0844,-7.511,-44.6862,-6.7019
2110906,-43.414,-6.5044,-42.829,-5.9097
2111003,-45.0408,-3.2211,-44.5903,-2.8747
2111102,-43.8588,-6.845,-43.3853,-6.2836
2111201,-44.2147,-2.7302,-43.9014,-2.4584
2111300,-44.441,-2.7997,-44.1631,-2.4577
2111409,-44.887,-4.5047,-44.412,-4.244
2111508,-44.7566,-4.1985,-44.3184,-3.8397
2111607,-46.0249,-7.4039,-45.3539,-6.6994
2111706,-45.2171,-2.9805,-44.7801,-2.7931
2111805,-46.7944,-6.8146,-46.4684,-5.7319
2111904,-44.6457,-6.8536,-44.0671,-6.2378
2112001,-46.284,-8.8373,-45.5194,-7.7787
2112100,-44.065,-4.3559,-43.5867,-3.9345
2112209,-43.2056,-5.4542,-42.799,-4.8931
2112308,-44.9683,-6.1175,-44.4457,-5.0835
2112407,-46.3159,-3.1693,-45.1458,-1.3057
2112506,-43.0196,-3.0874,-42.1156,-2.6722
2112605,-43.6127,-3.5757,-43.1303,-2.9633
2112704,-44.0938,-4.0285,-43.5927,-3.4738
2112803,-45.4399,-3.3397,-44.7481,-2.905
2112902,-45.434,-3.9177,-44.6094,-3.2845
2113009,-45.467,-4.1822,-45.0896,-3.8598
2200103,-42.7453,-5.8326,-42.6031,-5.707
2200202,-42.6875,-5.958,-42.5407,-5.7084
2200301,-42.3567,-5.6713,-41.8059,-5.0879
2200400,-42.6074,-5.3494,-42.1536,-4.8347
2200509,-42.9807,-6.6914,-42.577,-5.9922
2200608,-42.8292,-6.1988,-42.678,-5.9594
2200707,-43.2889,-9.4182,-42.9811,-8.7986
2200806,-44.3514,-7.367,-43.8702,-6.832
2200905,-42.1063,-6.2771,-41.6341,-5.742
2201002,-42.6494,-6.7701,-42.2856,-6.4707
2201101,-44.1418,-10.4257,-43.6528,-9.4497
2201200,-42.6299,-4.5516,-41.9986,-3.9269
2201309,-45.9555,-10.3031,-45.1952,-9.7379
2201408,-42.5617,-5.9437,-42.422,-5.7028
2201507,-42.2656,-4.249,-41.8375,-3.6751
2201606,-42.659,-5.7798,-42.2058,-5.2974
2201705,-44.3468,-8.3065,-43.6983,-7.3524
2201804,-41.4961,-7.018,-41.1824,-6.5315
2201903,-45.3384,-9.5864,-43.7796,-8.4138
2202000,-42.1251,-3.7788,-41.6651,-3.0597
2202109,-42.0578,-7.8244,-41.5744,-7.5303
2202208,-42.3682,-5.1222,-41.6353,-4.4361
2202307,-43.8467,-8.7992,-42.653,-7.7544
2202406,-42.0688,-4.6911,-41.7467,-4.3543
2202505,-43.9998,-9.4497,-43.1261,-8.7986
2202604,-41.8561,-5.5676,-41.0074,-4.7596
2202703,-41.7474,-3.7608,-41.3377,-3.2357
2202802,-41.7489,-8.4124,-41.3632,-7.7736
2202901,-45.4851,-10.9,-44.6444,-10.1258
2203008,-45.4164,-10.9279,-44.8628,-10.589
2203107,-44.302,-8.8817,-43.6476,-8.1806
2203206,-44.6266,-10.6429,-43.978,-9.5546
2203305,-42.758,-5.5436,-42.5806,-5.2368
2203404,-41.7991,-7.0295,-41.6268,-6.9013
2203420,-41.5401,-4.4432,-41.1333,-4.1376
2203503,-42.501,-6.4564,-42.0172,-5.7339
2203602,-43.8175,-8.3919,-43.488,-7.8865
2203701,-42.3953,-4.0105,-42.0432,-3.5814
2203800,-43.0614,-7.9238,-42.6742,-7.4018
2203909,-43.4354,-7.4467,-42.722,-6.6004
2204006,-42.3692,-6.51,-42.1393,-6.3023
2204105,-42.838,-6.8902,-42.5965,-6.4843
2204204,-41.2611,-7.2571,-41.0575,-6.7343
2204303,-40.7888,-7.4271,-40.4082,-6.9339
2204402,-45.8415,-10.1415,-44.9258,-9.2148
2204501,-44.1158,-6.9548,-43.5433,-6.7006
2204600,-42.5906,-6.1457,-42.3975,-5.9421
2204709,-41.9242,-6.8252,-41.4496,-6.528
2204808,-41.9393,-6.9195,-41.603,-6.6701
2204907,-41.7428,-7.8476,-41.4585,-7.5983
2205003,-41.79,-7.6729,-41.2698,-7.2465
2205102,-43.5622,-7.9197,-42.7899,-7.2026
2205201,-41.4961,-7.8225,-40.9318,-7.0323
2205300,-43.8018,-7.8901,-43.2971,-6.7856
2205409,-42.2572,-3.6954,-41.9088,-3.3417
2205508,-42.7974,-4.9123,-42.2847,-4.4686
2205607,-44.2308,-7.5951,-43.6345,-6.9773
2205706,-41.7118,-3.3498,-41.2483,-2.8714
2205805,-42.6161,-3.8128,-42.2122,-3.4314
2205904,-44.3981,-8.6255,-43.7876,-7.9503
2206001,-44.0626,-7.219,-43.6443,-6.8911
2206100,-42.6755,-3.8701,-42.3794,-3.6121
2206209,-42.9887,-4.4187,-42.5435,-3.9782
2206308,-42.8169,-5.7366,-42.6209,-5.6622
2206407,-42.8998,-5.7295,-42.4342,-5.4923
2206506,-41.1279,-7.1232,-40.9525,-6.758
2206605,-45.3365,-9.8261,-44.6068,-9.3628
2206704,-42.984,-7.335,-42.6086,-6.7352
2206803,-42.7013,-4.1325,-42.5068,-3.8974
2206902,-42.0738,-6.6267,-41.8537,-6.3057
2207009,-42.6903,-7.4518,-41.789,-6.585
2207207,-41.0437,-7.5289,-40.6493,-7.0598
2207306,-42.5132,-7.9954,-42.0961,-7.4883
2207405,-44.8453,-8.8445,-44.0202,-8.2733
2207504,-43.1013,-6.1303,-42.7514,-5.5351
2207603,-45.1587,-10.6767,-44.3005,-9.5421
2207702,-41.8686,-3.399,-41.5271,-2.7388
2207801,-41.5758,-8.7079,-40.5432,-7.7044
2207900,-41.7649,-4.859,-41.0558,-4.215
2208007,-41.7617,-7.3283,-41.195,-6.8738
2208106,-41.7337,-6.6644,-40.763,-6.0384
2208205,-41.1405,-7.0792,-40.37,-6.5468
2208304,-41.9801,-4.2308,-41.0414,-3.5585
2208403,-42.0256,-4.5576,-41.4989,-4.1002
2208502,-42.79,-4.0951,-42.387,-3.6756
2208601,-42.2292,-5.7856,-42.0867,-5.6511
2208700,-44.8167,-9.7662,-44.0453,-9.2784
2208809,-42.7393,-6.5161,-42.3007,-6.0087
2208908,-45.7082,-9.2689,-44.8145,-7.4803
2209005,-43.5377,-8.0675,-43.0425,-7.6119
2209104,-41.9418,-7.3037,-41.6394,-6.9746
2209203,-45.9948,-9.5564,-45.3708,-8.3876
2209302,-44.3545,-9.3126,-43.8692,-8.8196
2209401,-41.291,-7.1122,-41.1291,-6.6555
2209500,-42.2083,-7.6001,-41.6451,-7.2594
2209609,-42.3971,-6.0691,-41.9674,-5.7438
2209708,-42.739,-7.4031,-42.376,-6.9689
2209807,-42.734,-6.0807,-42.5801,-5.9464
2209906,-42.1245,-5.7426,-41.6984,-5.3515
2210003,-42.8442,-8.8057,-41.3579,-7.5803
2210102,-42.7852,-7.8249,-42.1803,-7.2151
2210201,-41.6238,-6.9503,-41.4186,-6.7314
2210300,-40.9146,-7.2997,-40.706,-6.9816
2210409,-42.1565,-6.174,-40.8744,-5.3446
2210508,-42.8615,-6.0122,-42.6547,-5.6825
2210607,-43.0153,-9.6211,-41.4136,-8.5724
2210706,-41.083,-7.9608,-40.5173,-7.4364
2210805,-42.335,-8.019,-41.6544,-7.5257
2210904,-42.6093,-8.0755,-42.2684,-7.6405
2211001,-43.0026,-5.6469,-42.6002,-4.7862
2211100,-42.9633,-4.8847,-42.4372,-4.3508
2211209,-44.9823,-8.4913,-44.1508,-7.1085
2211308,-42.0628,-6.607,-41.3694,-6.1113
2211407,-42.3357,-6.6491,-42.0613,-6.451
2300101,-39.1123,-7.4237,-38.9625,-7.2589
2300200,-40.5844,-3.3156,-39.708,-2.7839
2300309,-39.8933,-6.3583,-39.0509,-5.9565
2300408,-40.7452,-6.8209,-39.9961,-6.3468
2300507,-40.6218,-3.6542,-40.479,-3.5118
2300606,-39.789,-7.0283,-39.6061,-6.946
2300705,-38.4867,-5.6731,-37.9007,-5.3541
2300804,-40.1378,-6.8479,-39.8332,-6.6689
2300903,-39.4855,-4.0894,-39.1835,-3.8362
2301000,-38.5353,-4.0799,-38.2213,-3.8082
2301109,-37.9919,-4.9256,-37.2531,-4.3819
2301208,-38.8429,-4.6994,-38.358,-4.3064
2301307,-40.2682,-7.3863,-39.8878,-7.039
2301406,-39.1135,-4.5164,-38.9485,-4.3543
2301505,-40.3744,-6.4021,-39.8894,-6.0804
2301604,-40.13,-7.0728,-39.5888,-6.6246
2301703,-39.1621,-7.1609,-38.7417,-6.8557
2301802,-38.865,-6.7667,-38.6511,-6.6575
2301901,-39.4152,-7.5112,-39.2236,-7.2437
2302008,-38.9525,-7.2428,-38.6197,-6.9776
2302107,-38.9804,-4.6187,-38.7388,-4.228
2302206,-38.3601,-4.6218,-37.8185,-4.101
2302305,-40.5107,-3.2039,-40.0823,-2.9365
2302404,-40.0727,-5.3964,-39.5336,-4.6962
2302503,-39.1536,-7.717,-38.716,-7.4102
2302602,-41.3224,-3.1249,-40.4943,-2.8373
2302701,-40.5165,-7.3675,-40.0565,-6.745
2302800,-39.79,-4.738,-39.0303,-4.0679
2302909,-38.9804,-4.5829,-38.8017,-4.3421
2303006,-39.3386,-4.3131,-38.9528,-4.0464
2303105,-40.7137,-4.0828,-40.3601,-3.8125
2303204,-39.4826,-7.1797,-39.108,-6.905
2303303,-39.7311,-6.7943,-39.2793,-6.4631
2303402,-41.1042,-4.2304,-40.8886,-4.05
2303501,-38.4331,-4.5003,-38.147,-4.0069
2303600,-40.0842,-6.3672,-39.7866,-6.0979
2303709,-38.9985,-3.9708,-38.5893,-3.5424
2303808,-39.293,-6.712,-38.9192,-6.4415
2303907,-41.3282,-3.1796,-41.1507,-2.9702
2304004,-40.8903,-3.8639,-40.5717,-3.5099
2304103,-40.9803,-5.4969,-40.3731,-4.9239
2304202,-39.6039,-7.4674,-39.3368,-7.0016
2304301,-39.6892,-7.0281,-39.3865,-6.7685
2304400,-38.6369,-3.8792,-38.4013,-3.691
2304509,-40.8908,-3.7935,-40.7664,-3.6472
2304608,-39.5437,-4.1142,-39.3238,-3.9694
2304707,-41.3983,-3.5369,-40.4943,-3.0087
2304806,-39.3467,-6.9872,-39.1698,-6.8515
2304905,-40.416,-4.0318,-40.3052,-3.8058
2305001,-41.0688,-4.472,-40.7152,-4.1189
2305100,-39.0448,-4.3144,-38.9021,-4.1474
2305209,-40.5986,-4.655,-40.233,-4.2678
2305308,-41.155,-4.006,-40.8252,-3.8568
2305407,-39.1453,-6.6154,-38.5135,-6.1097
2305506,-39.4727,-6.5342,-38.9687,-6.0101
2305605,-40.9147,-6.1092,-40.0183,-5.1512
2305704,-38.856,-6.9101,-38.6132,-6.7088
2305803,-40.7966,-4.5613,-40.4467,-4.2009
2305902,-41.0528,-4.7179,-40.5832,-4.4214
2306009,-38.4849,-5.9466,-38.0449,-5.6011
2306108,-40.018,-4.1778,-39.6413,-3.6082
2306207,-37.985,-4.7751,-37.6459,-4.6598
2306306,-39.7213,-4.0983,-39.431,-3.6248
2306405,-40.0701,-3.721,-39.3814,-2.9938
2306504,-39.1293,-4.7406,-38.7388,-4.4632
2306603,-39.7718,-4.7481,-39.3804,-4.4622
2306702,-38.9257,-5.8279,-38.4794,-5.1974
2306801,-38.7047,-5.7824,-38.4362,-5.4736
2306900,-38.9774,-6.2111,-38.4756,-5.745
2307007,-37.9161,-5.0443,-37.5949,-4.7333
2307106,-39.3678,-7.7261,-39.0729,-7.4543
2307205,-39.0795,-7.8447,-38.8263,-7.6062
2307304,-39.357,-7.2673,-39.1931,-7.0934
2307403,-39.7774,-6.6399,-39.4009,-6.3065
2307502,-39.1816,-6.9623,-38.8096,-6.5647
2307601,-38.2589,-5.2965,-37.7912,-4.9733
2307700,-39.0143,-4.1236,-38.5416,-3.7992
2307809,-40.5097,-3.3012,-40.0037,-3.0628
2307908,-40.7237,-3.2471,-40.5285,-3.0796
2308005,-40.5467,-3.6221,-40.2521,-3.3691
2308104,-38.8707,-7.618,-38.535,-7.2167
2308203,-40.5272,-3.6436,-40.3506,-3.5118
2308302,-39.0915,-7.4607,-38.7987,-7.0819
2308401,-39.2605,-7.4987,-39.0247,-7.1381
2308500,-40.0725,-6.1037,-39.4315,-5.5691
2308609,-40.2112,-5.1725,-39.8915,-4.7351
2308708,-38.717,-5.467,-38.2134,-4.5003
2308807,-40.8566,-3.5542,-40.5212,-3.3693
2308906,-40.34,-3.3668,-39.9327,-3.1962
2309003,-40.8565,-3.9883,-40.6649,-3.8209
2309102,-39.0813,-4.3698,-38.9482,-4.2238
2309201,-39.7767,-7.2105,-39.5778,-7.0106
2309300,-40.9942,-4.985,-40.3814,-4.5071
2309409,-40.9355,-5.7551,-40.5533,-5.4257
2309508,-39.1294,-6.4011,-38.8124,-6.0783
2309607,-38.6202,-4.4006,-38.3695,-4.0408
2309706,-38.8114,-4.191,-38.4986,-3.8597
2309805,-38.9573,-4.2513,-38.8532,-4.1467
2309904,-40.7317,-4.0336,-40.6442,-3.9387
2310001,-38.1835,-4.8394,-37.8657,-4.5832
2310100,-38.9619,-4.175,-38.7426,-4.0722
2310209,-39.2929,-3.5612,-38.9316,-3.3282
2310308,-40.8597,-6.6124,-40.3278,-5.9824
2310407,-39.5701,-4.2958,-39.1726,-4.0464
2310506,-40.0768,-5.6407,-39.5501,-5.3273
2310605,-39.1322,-7.8568,-38.9565,-7.6902
2310704,-39.4374,-4.0665,-38.9517,-3.6854
2310803,-38.5914,-6.1957,-38.157,-5.7793
2310902,-39.5669,-6.012,-39.3208,-5.7009
